Time,Status,Device_ID,Input_PPM,Output_PPM,Efficiency,Temp,Pressure
2/9/2026, 2:12:09 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:09 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:09 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:09 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:10 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:10 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:10 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:10 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:10 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:10 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:10 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:10 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:10 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:10 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:11 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:11 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:11 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:11 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:11 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:11 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:11 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:11 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:11 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:11 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:12 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:12 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:12 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:12 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:12 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:12 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:12 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:12 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:12 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:13 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:13 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:13 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:13 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:13 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:13 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:13 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:13 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:13 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:13 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:14 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:14 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:14 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:14 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:14 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:14 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:14 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:14 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:14 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:14 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:15 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:15 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:15 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:15 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:15 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:15 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:15 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:15 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:15 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:15 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:16 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:16 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:16 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:16 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:16 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:16 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:16 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:16 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:16 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:16 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:17 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:17 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:17 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:17 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:17 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:17 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:17 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:17 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:17 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:17 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:18 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:18 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:18 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:18 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:18 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:18 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:18 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:18 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:18 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:18 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:19 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:19 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:19 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:19 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:19 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:19 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:19 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:19 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:19 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:19 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:20 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:20 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:20 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:20 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:20 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:20 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:20 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:20 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:20 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:20 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:21 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:21 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:21 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:21 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:21 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:21 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:21 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:21 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:21 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:21 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:22 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:22 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:22 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:22 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:22 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:22 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:22 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:22 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:22 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:23 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:23 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:23 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:23 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:23 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:23 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:23 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:23 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:23 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:23 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:24 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:24 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:24 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:24 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:24 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:24 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:24 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:24 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:24 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:24 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:25 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:25 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:25 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:25 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:25 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:25 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:25 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:25 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:25 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:25 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:26 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:26 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:26 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:26 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:26 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:26 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:26 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:26 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:26 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:26 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:27 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:27 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:27 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:27 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:27 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:27 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:27 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:27 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:27 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:27 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:28 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:28 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:28 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:28 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:28 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:28 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:28 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:28 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:28 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:28 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:29 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:29 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:29 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:29 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:29 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:29 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:29 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:29 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:29 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:29 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:30 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:30 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:30 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:30 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:30 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:30 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:30 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:30 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:30 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:30 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:31 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:31 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:31 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:31 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:31 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:31 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:31 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:31 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:31 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:32 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:32 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:32 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:32 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:32 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:32 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:32 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:32 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:32 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:32 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:33 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:33 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:33 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:33 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:33 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:33 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:33 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:33 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:33 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:33 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:34 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:34 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:34 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:34 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:34 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:34 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:34 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:34 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:34 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:34 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:35 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:35 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:35 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:35 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:35 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:35 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:35 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:35 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:35 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:35 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:36 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:36 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:36 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:36 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:36 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:36 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:36 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:36 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:36 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:36 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:37 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:37 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:37 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:37 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:37 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:37 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:37 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:37 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:37 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:37 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:38 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:38 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:38 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:38 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:38 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:38 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:38 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:38 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:38 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:38 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:39 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:39 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:39 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:39 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:39 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:39 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:39 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:39 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:39 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:39 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:40 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:40 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:40 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:40 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:40 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:40 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:40 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:40 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:40 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:40 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:41 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:41 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:41 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:41 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:41 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:41 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:41 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:41 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:41 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:42 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:42 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:42 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:42 PM,operating,ABS-01,145000,14500,90,42.5,1.05
2/9/2026, 2:12:42 PM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/9/2026, 2:12:42 PM,warning,ABS-01,155000,31000,80,48.2,1.12
2/9/2026, 2:12:42 PM,operating,ABS-01,145000,14500,90,42.5,1.05
